,tot_sewer_and_water,num_sewer_and_water,avg_sewer_and_water,tot_power,num_power,avg_power,tot_roads_and_bridges,num_roads_and_bridges,avg_roads_and_bridges,tot_buildings,num_buildings,avg_buildings,tot_shake_intensity,num_shake_intensity,avg_shake_intensity,tot_medical,num_medical,avg_medical,zone,time
157,18.0,3,6.0,15.0,3,5.0,18.0,3,6.0,15.0,3,5.0,1.0,2,0.5,16.0,3,5.333333333333333,Palace Hills,2020-04-07 13:00:00
1477,31.0,5,6.2,23.0,5,4.6,19.0,5,3.8,24.0,5,4.8,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-07 13:00:00
517,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-07 13:00:00
997,37.0,7,5.285714285714286,40.0,7,5.7142857142857135,49.0,7,7.0,35.0,7,5.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-07 13:00:00
1957,11.0,4,2.75,30.0,4,7.5,12.0,4,3.0,6.0,4,1.5,0.0,0,0.0,36.0,4,9.0,Southton,2020-04-07 13:00:00
637,6.0,2,3.0,0.0,2,0.0,7.0,2,3.5,11.0,2,5.5,1.0,1,1.0,15.0,2,7.5,Southwest,2020-04-07 13:00:00
1357,8.0,1,8.0,6.0,1,6.0,9.0,1,9.0,5.0,1,5.0,0.0,1,0.0,1.0,1,1.0,Terrapin Springs,2020-04-07 13:00:00
2317,28.0,5,5.6,33.0,5,6.6,23.0,5,4.6,31.0,5,6.2,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-07 13:00:00
1837,34.0,6,5.666666666666668,27.0,6,4.5,19.0,6,3.1666666666666665,42.0,6,7.0,0.0,1,0.0,0.0,0,0.0,Weston,2020-04-07 13:00:00
877,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-07 13:00:00
1118,96.0,15,6.4,67.0,15,4.466666666666667,86.0,15,5.7333333333333325,92.0,15,6.133333333333334,0.0,1,0.0,76.0,15,5.066666666666666,Broadview,2020-04-07 14:00:00
1238,10.0,3,3.333333333333333,13.0,3,4.333333333333333,22.0,3,7.333333333333332,16.0,3,5.333333333333333,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-07 14:00:00
1598,19.0,3,6.333333333333332,15.0,3,5.0,17.0,3,5.666666666666668,11.0,3,3.6666666666666665,1.0,1,1.0,0.0,0,0.0,Cheddarford,2020-04-07 14:00:00
758,67.0,11,6.090909090909091,74.0,11,6.727272727272728,75.0,11,6.8181818181818175,55.0,11,5.0,3.0,3,1.0,66.0,11,6.0,Downtown,2020-04-07 14:00:00
2198,15.0,2,7.5,9.0,2,4.5,4.0,2,2.0,15.0,2,7.5,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-07 14:00:00
1718,13.0,4,3.25,19.0,4,4.75,23.0,4,5.75,11.0,4,2.75,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-07 14:00:00
278,79.0,11,7.1818181818181825,67.0,11,6.090909090909091,68.0,11,6.1818181818181825,74.0,11,6.727272727272728,3.0,3,1.0,0.0,1,0.0,Northwest,2020-04-07 14:00:00
2078,16.0,4,4.0,36.0,4,9.0,28.0,4,7.0,24.0,4,6.0,0.0,0,0.0,2.0,1,2.0,Oakwillow,2020-04-07 14:00:00
398,44.0,9,4.888888888888889,43.0,9,4.777777777777779,53.0,9,5.888888888888888,75.0,9,8.333333333333334,2.0,2,1.0,51.0,9,5.666666666666668,Old Town,2020-04-07 14:00:00
158,20.0,4,5.0,23.0,4,5.75,26.0,4,6.5,21.0,4,5.25,0.0,0,0.0,25.0,4,6.25,Palace Hills,2020-04-07 14:00:00
1478,12.0,2,6.0,14.0,2,7.0,14.0,2,7.0,14.0,2,7.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-07 14:00:00
518,11.0,2,5.5,19.0,2,9.5,3.0,2,1.5,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-07 14:00:00
998,71.0,13,5.461538461538462,69.0,13,5.307692307692308,50.0,13,3.8461538461538463,61.0,13,4.6923076923076925,1.0,3,0.3333333333333333,0.0,0,0.0,Scenic Vista,2020-04-07 14:00:00
1958,26.0,6,4.333333333333333,25.0,6,4.166666666666667,40.0,6,6.666666666666668,26.0,6,4.333333333333333,0.0,0,0.0,41.0,6,6.833333333333332,Southton,2020-04-07 14:00:00
638,19.0,4,4.75,33.0,4,8.25,24.0,4,6.0,27.0,4,6.75,0.0,0,0.0,22.0,4,5.5,Southwest,2020-04-07 14:00:00
1358,14.0,2,7.0,10.0,2,5.0,3.0,2,1.5,12.0,2,6.0,0.0,0,0.0,5.0,2,2.5,Terrapin Springs,2020-04-07 14:00:00
2318,14.0,4,3.5,23.0,4,5.75,27.0,4,6.75,31.0,4,7.75,1.0,2,0.5,0.0,0,0.0,West Parton,2020-04-07 14:00:00
1838,64.0,13,4.9230769230769225,65.0,13,5.0,91.0,13,7.0,48.0,13,3.692307692307693,2.0,3,0.6666666666666666,0.0,0,0.0,Weston,2020-04-07 14:00:00
878,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-07 14:00:00
1119,29.0,5,5.8,28.0,5,5.6,16.0,5,3.2,35.0,5,7.0,0.0,0,0.0,26.0,5,5.2,Broadview,2020-04-07 15:00:00
1239,0.0,1,0.0,3.0,1,3.0,10.0,1,10.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-07 15:00:00
1599,21.0,4,5.25,19.0,4,4.75,11.0,4,2.75,21.0,4,5.25,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-07 15:00:00
759,40.0,8,5.0,46.0,8,5.75,52.0,8,6.5,44.0,8,5.5,2.0,3,0.6666666666666666,24.0,8,3.0,Downtown,2020-04-07 15:00:00
2199,18.0,5,3.6,27.0,5,5.4,12.0,5,2.4,29.0,5,5.8,1.0,1,1.0,0.0,0,0.0,East Parton,2020-04-07 15:00:00
1719,16.0,3,5.333333333333333,10.0,3,3.333333333333333,20.0,3,6.666666666666668,22.0,3,7.333333333333332,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-07 15:00:00
279,47.0,8,5.875,60.0,8,7.5,43.0,8,5.375,56.0,8,7.0,1.0,1,1.0,0.0,0,0.0,Northwest,2020-04-07 15:00:00
2079,15.0,4,3.75,11.0,4,2.75,15.0,4,3.75,29.0,4,7.25,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-07 15:00:00
399,37.0,7,5.285714285714286,48.0,7,6.857142857142858,37.0,7,5.285714285714286,18.0,7,2.571428571428572,1.0,2,0.5,47.0,7,6.7142857142857135,Old Town,2020-04-07 15:00:00
159,8.0,1,8.0,10.0,1,10.0,3.0,1,3.0,2.0,1,2.0,0.0,0,0.0,7.0,1,7.0,Palace Hills,2020-04-07 15:00:00
1479,31.0,4,7.75,30.0,4,7.5,19.0,4,4.75,25.0,4,6.25,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-07 15:00:00
519,11.0,2,5.5,9.0,2,4.5,10.0,2,5.0,9.0,2,4.5,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-07 15:00:00
999,36.0,8,4.5,38.0,8,4.75,52.0,8,6.5,24.0,8,3.0,2.0,3,0.6666666666666666,0.0,0,0.0,Scenic Vista,2020-04-07 15:00:00
1959,12.0,2,6.0,9.0,2,4.5,12.0,2,6.0,10.0,2,5.0,0.0,0,0.0,10.0,2,5.0,Southton,2020-04-07 15:00:00
639,8.0,2,4.0,6.0,2,3.0,8.0,2,4.0,6.0,2,3.0,0.0,0,0.0,10.0,2,5.0,Southwest,2020-04-07 15:00:00
1359,5.0,1,5.0,9.0,1,9.0,6.0,1,6.0,8.0,1,8.0,1.0,1,1.0,10.0,1,10.0,Terrapin Springs,2020-04-07 15:00:00
2319,19.0,2,9.5,14.0,2,7.0,2.0,2,1.0,13.0,2,6.5,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-07 15:00:00
1839,56.0,10,5.6,53.0,10,5.3,56.0,10,5.6,59.0,10,5.9,1.0,1,1.0,0.0,0,0.0,Weston,2020-04-07 15:00:00
879,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-07 15:00:00
1120,69.0,14,4.928571428571429,82.0,14,5.857142857142858,85.0,14,6.071428571428571,74.0,14,5.285714285714286,1.0,3,0.3333333333333333,102.0,14,7.2857142857142865,Broadview,2020-04-07 16:00:00
1240,0.0,1,0.0,9.0,1,9.0,10.0,1,10.0,5.0,1,5.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-07 16:00:00
1600,5.0,2,2.5,10.0,2,5.0,8.0,2,4.0,14.0,2,7.0,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-07 16:00:00
760,60.0,8,7.5,36.0,8,4.5,38.0,8,4.75,47.0,8,5.875,0.0,0,0.0,43.0,8,5.375,Downtown,2020-04-07 16:00:00
2200,17.0,3,5.666666666666668,11.0,3,3.6666666666666665,21.0,3,7.0,11.0,3,3.6666666666666665,1.0,1,1.0,0.0,0,0.0,East Parton,2020-04-07 16:00:00
1720,41.0,6,6.833333333333332,16.0,6,2.6666666666666665,36.0,6,6.0,21.0,6,3.5,0.0,0,0.0,4.0,1,4.0,Easton,2020-04-07 16:00:00
280,96.0,13,7.384615384615384,83.0,13,6.384615384615384,79.0,13,6.0769230769230775,69.0,13,5.307692307692308,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-07 16:00:00
2080,7.0,1,7.0,8.0,1,8.0,1.0,1,1.0,3.0,1,3.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-07 16:00:00
400,7.0,2,3.5,8.0,2,4.0,3.0,2,1.5,11.0,2,5.5,0.0,0,0.0,10.0,2,5.0,Old Town,2020-04-07 16:00:00
160,7.0,1,7.0,0.0,1,0.0,4.0,1,4.0,9.0,1,9.0,0.0,0,0.0,10.0,1,10.0,Palace Hills,2020-04-07 16:00:00
1480,9.0,1,9.0,10.0,1,10.0,5.0,1,5.0,3.0,1,3.0,0.0,1,0.0,0.0,0,0.0,Peppermill,2020-04-07 16:00:00
520,4.0,1,4.0,10.0,1,10.0,0.0,1,0.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-07 16:00:00
1000,33.0,5,6.6,38.0,5,7.6,27.0,5,5.4,31.0,5,6.2,1.0,1,1.0,0.0,0,0.0,Scenic Vista,2020-04-07 16:00:00
1960,22.0,4,5.5,25.0,4,6.25,15.0,4,3.75,17.0,4,4.25,0.0,0,0.0,28.0,4,7.0,Southton,2020-04-07 16:00:00
640,27.0,6,4.5,22.0,6,3.6666666666666665,21.0,6,3.5,28.0,6,4.666666666666667,2.0,2,1.0,29.0,6,4.833333333333333,Southwest,2020-04-07 16:00:00
1360,22.0,4,5.5,24.0,4,6.0,22.0,4,5.5,22.0,4,5.5,0.0,1,0.0,34.0,4,8.5,Terrapin Springs,2020-04-07 16:00:00
2320,48.0,7,6.857142857142858,27.0,7,3.8571428571428568,43.0,7,6.142857142857142,43.0,7,6.142857142857142,2.0,2,1.0,0.0,0,0.0,West Parton,2020-04-07 16:00:00
1840,52.0,10,5.2,75.0,10,7.5,43.0,10,4.3,40.0,10,4.0,2.0,2,1.0,0.0,0,0.0,Weston,2020-04-07 16:00:00
880,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-07 16:00:00
1121,41.0,8,5.125,40.0,8,5.0,48.0,8,6.0,59.0,8,7.375,0.0,3,0.0,52.0,8,6.5,Broadview,2020-04-07 17:00:00
1241,22.0,5,4.4,26.0,5,5.2,28.0,5,5.6,26.0,5,5.2,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-07 17:00:00
1601,21.0,3,7.0,23.0,3,7.666666666666668,29.0,3,9.666666666666666,19.0,3,6.333333333333332,0.0,1,0.0,2.0,1,2.0,Cheddarford,2020-04-07 17:00:00
761,63.0,10,6.3,62.0,10,6.2,57.0,10,5.7,40.0,10,4.0,1.0,2,0.5,62.0,10,6.2,Downtown,2020-04-07 17:00:00
2201,12.0,2,6.0,9.0,2,4.5,15.0,2,7.5,12.0,2,6.0,0.0,1,0.0,0.0,0,0.0,East Parton,2020-04-07 17:00:00
1721,33.0,5,6.6,27.0,5,5.4,29.0,5,5.8,22.0,5,4.4,1.0,1,1.0,0.0,0,0.0,Easton,2020-04-07 17:00:00
281,62.0,9,6.888888888888888,59.0,9,6.5555555555555545,47.0,9,5.222222222222221,61.0,9,6.777777777777778,0.0,1,0.0,0.0,0,0.0,Northwest,2020-04-07 17:00:00
2081,23.0,5,4.6,25.0,5,5.0,38.0,5,7.6,27.0,5,5.4,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-07 17:00:00
401,39.0,6,6.5,28.0,6,4.666666666666667,29.0,6,4.833333333333333,21.0,6,3.5,1.0,1,1.0,35.0,6,5.833333333333332,Old Town,2020-04-07 17:00:00
161,8.0,2,4.0,9.0,2,4.5,7.0,2,3.5,14.0,2,7.0,1.0,2,0.5,12.0,2,6.0,Palace Hills,2020-04-07 17:00:00
1481,18.0,4,4.5,31.0,4,7.75,13.0,4,3.25,35.0,4,8.75,0.0,1,0.0,0.0,0,0.0,Peppermill,2020-04-07 17:00:00
521,4.0,1,4.0,10.0,1,10.0,10.0,1,10.0,9.0,1,9.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-07 17:00:00
1001,68.0,12,5.666666666666668,84.0,12,7.0,65.0,12,5.416666666666668,64.0,12,5.333333333333333,1.0,2,0.5,0.0,0,0.0,Scenic Vista,2020-04-07 17:00:00
1961,49.0,8,6.125,31.0,8,3.875,42.0,8,5.25,47.0,8,5.875,0.0,1,0.0,43.0,8,5.375,Southton,2020-04-07 17:00:00
641,14.0,4,3.5,24.0,4,6.0,11.0,4,2.75,23.0,4,5.75,0.0,1,0.0,26.0,4,6.5,Southwest,2020-04-07 17:00:00
1361,8.0,2,4.0,12.0,2,6.0,17.0,2,8.5,10.0,2,5.0,0.0,0,0.0,10.0,2,5.0,Terrapin Springs,2020-04-07 17:00:00
2321,29.0,5,5.8,39.0,5,7.8,21.0,5,4.2,35.0,5,7.0,1.0,1,1.0,0.0,0,0.0,West Parton,2020-04-07 17:00:00
1841,34.0,8,4.25,50.0,8,6.25,67.0,8,8.375,55.0,8,6.875,0.0,0,0.0,0.0,0,0.0,Weston,2020-04-07 17:00:00
881,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-07 17:00:00
1122,29.0,10,2.9,37.0,10,3.7,64.0,10,6.4,70.0,10,7.0,0.0,3,0.0,51.0,10,5.1,Broadview,2020-04-07 18:00:00
1242,10.0,1,10.0,2.0,1,2.0,1.0,1,1.0,5.0,1,5.0,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-07 18:00:00
1602,6.0,1,6.0,10.0,1,10.0,0.0,1,0.0,10.0,1,10.0,1.0,1,1.0,0.0,0,0.0,Cheddarford,2020-04-07 18:00:00
762,59.0,9,6.5555555555555545,34.0,9,3.7777777777777777,54.0,9,6.0,64.0,9,7.111111111111112,0.0,0,0.0,46.0,9,5.111111111111111,Downtown,2020-04-07 18:00:00
2202,9.0,2,4.5,15.0,2,7.5,13.0,2,6.5,11.0,2,5.5,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-07 18:00:00
1722,10.0,3,3.333333333333333,19.0,3,6.333333333333332,21.0,3,7.0,18.0,3,6.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-07 18:00:00
282,47.0,9,5.222222222222221,41.0,9,4.5555555555555545,50.0,9,5.5555555555555545,37.0,9,4.111111111111111,2.0,3,0.6666666666666666,7.0,1,7.0,Northwest,2020-04-07 18:00:00
2082,18.0,2,9.0,19.0,2,9.5,14.0,2,7.0,10.0,2,5.0,1.0,1,1.0,0.0,0,0.0,Oakwillow,2020-04-07 18:00:00
402,15.0,3,5.0,13.0,3,4.333333333333333,12.0,3,4.0,15.0,3,5.0,0.0,1,0.0,24.0,3,8.0,Old Town,2020-04-07 18:00:00
162,4.0,1,4.0,3.0,1,3.0,8.0,1,8.0,6.0,1,6.0,0.0,0,0.0,7.0,1,7.0,Palace Hills,2020-04-07 18:00:00
1482,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-07 18:00:00
522,8.0,2,4.0,10.0,2,5.0,6.0,2,3.0,4.0,2,2.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-07 18:00:00
1002,67.0,10,6.7,44.0,10,4.4,55.0,10,5.5,67.0,10,6.7,1.0,2,0.5,0.0,0,0.0,Scenic Vista,2020-04-07 18:00:00
1962,34.0,6,5.666666666666668,27.0,6,4.5,23.0,6,3.8333333333333335,34.0,6,5.666666666666668,0.0,1,0.0,38.0,6,6.333333333333332,Southton,2020-04-07 18:00:00
642,32.0,7,4.571428571428571,36.0,7,5.142857142857143,45.0,7,6.428571428571429,47.0,7,6.7142857142857135,0.0,0,0.0,42.0,7,6.0,Southwest,2020-04-07 18:00:00
1362,0.0,1,0.0,5.0,1,5.0,9.0,1,9.0,0.0,1,0.0,0.0,0,0.0,5.0,1,5.0,Terrapin Springs,2020-04-07 18:00:00
2322,24.0,3,8.0,15.0,3,5.0,15.0,3,5.0,16.0,3,5.333333333333333,1.0,1,1.0,0.0,0,0.0,West Parton,2020-04-07 18:00:00
1842,73.0,13,5.615384615384616,76.0,13,5.846153846153847,56.0,13,4.307692307692308,71.0,13,5.461538461538462,2.0,2,1.0,0.0,0,0.0,Weston,2020-04-07 18:00:00
882,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-07 18:00:00
1123,82.0,14,5.857142857142858,102.0,14,7.2857142857142865,53.0,14,3.7857142857142856,92.0,14,6.571428571428571,0.0,2,0.0,72.0,14,5.142857142857143,Broadview,2020-04-07 19:00:00
1243,10.0,1,10.0,2.0,1,2.0,9.0,1,9.0,8.0,1,8.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-07 19:00:00
1603,23.0,4,5.75,25.0,4,6.25,33.0,4,8.25,24.0,4,6.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-07 19:00:00
763,22.0,7,3.1428571428571432,41.0,7,5.857142857142858,43.0,7,6.142857142857142,36.0,7,5.142857142857143,0.0,0,0.0,34.0,7,4.857142857142857,Downtown,2020-04-07 19:00:00
2203,21.0,5,4.2,30.0,5,6.0,29.0,5,5.8,26.0,5,5.2,1.0,2,0.5,0.0,0,0.0,East Parton,2020-04-07 19:00:00
1723,29.0,4,7.25,21.0,4,5.25,20.0,4,5.0,9.0,4,2.25,1.0,1,1.0,0.0,0,0.0,Easton,2020-04-07 19:00:00
283,61.0,11,5.545454545454546,65.0,11,5.909090909090909,46.0,11,4.181818181818182,58.0,11,5.2727272727272725,1.0,1,1.0,9.0,1,9.0,Northwest,2020-04-07 19:00:00
2083,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-07 19:00:00
403,55.0,9,6.111111111111112,53.0,9,5.888888888888888,40.0,9,4.4444444444444455,59.0,9,6.5555555555555545,1.0,2,0.5,55.0,9,6.111111111111112,Old Town,2020-04-07 19:00:00
163,18.0,3,6.0,11.0,3,3.6666666666666665,19.0,3,6.333333333333332,8.0,3,2.6666666666666665,0.0,1,0.0,28.0,3,9.333333333333334,Palace Hills,2020-04-07 19:00:00
1483,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-07 19:00:00
523,11.0,2,5.5,18.0,2,9.0,0.0,2,0.0,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-07 19:00:00
1003,53.0,12,4.416666666666667,83.0,12,6.916666666666668,63.0,12,5.25,67.0,12,5.583333333333332,1.0,2,0.5,0.0,0,0.0,Scenic Vista,2020-04-07 19:00:00
1963,34.0,6,5.666666666666668,22.0,6,3.6666666666666665,30.0,6,5.0,39.0,6,6.5,1.0,1,1.0,37.0,6,6.166666666666668,Southton,2020-04-07 19:00:00
643,9.0,3,3.0,6.0,3,2.0,19.0,3,6.333333333333332,14.0,3,4.666666666666667,0.0,0,0.0,22.0,3,7.333333333333332,Southwest,2020-04-07 19:00:00
1363,10.0,1,10.0,7.0,1,7.0,10.0,1,10.0,5.0,1,5.0,0.0,0,0.0,4.0,1,4.0,Terrapin Springs,2020-04-07 19:00:00
2323,8.0,4,2.0,19.0,4,4.75,11.0,4,2.75,23.0,4,5.75,0.0,1,0.0,0.0,0,0.0,West Parton,2020-04-07 19:00:00
1843,62.0,12,5.166666666666667,71.0,12,5.916666666666668,56.0,12,4.666666666666667,74.0,12,6.166666666666668,3.0,3,1.0,0.0,0,0.0,Weston,2020-04-07 19:00:00
883,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-07 19:00:00
1124,16.0,4,4.0,24.0,4,6.0,26.0,4,6.5,40.0,4,10.0,0.0,2,0.0,25.0,4,6.25,Broadview,2020-04-07 20:00:00
1244,6.0,3,2.0,20.0,3,6.666666666666668,18.0,3,6.0,26.0,3,8.666666666666666,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-07 20:00:00
1604,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-07 20:00:00
764,54.0,11,4.909090909090909,68.0,11,6.1818181818181825,53.0,11,4.818181818181818,41.0,11,3.727272727272727,1.0,3,0.3333333333333333,64.0,11,5.8181818181818175,Downtown,2020-04-07 20:00:00
2204,20.0,3,6.666666666666668,10.0,3,3.333333333333333,14.0,3,4.666666666666667,16.0,3,5.333333333333333,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-07 20:00:00
1724,18.0,5,3.6,29.0,5,5.8,18.0,5,3.6,18.0,5,3.6,1.0,2,0.5,0.0,0,0.0,Easton,2020-04-07 20:00:00
284,42.0,12,3.5,61.0,12,5.083333333333333,33.0,12,2.75,54.0,12,4.5,2.0,3,0.6666666666666666,0.0,0,0.0,Northwest,2020-04-07 20:00:00
2084,10.0,1,10.0,3.0,1,3.0,10.0,1,10.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-07 20:00:00
404,76.0,14,5.428571428571429,73.0,14,5.214285714285714,87.0,14,6.2142857142857135,97.0,14,6.928571428571429,0.0,0,0.0,89.0,14,6.357142857142858,Old Town,2020-04-07 20:00:00
164,16.0,5,3.2,35.0,5,7.0,10.0,5,2.0,35.0,5,7.0,0.0,1,0.0,32.0,5,6.4,Palace Hills,2020-04-07 20:00:00
1484,8.0,2,4.0,6.0,2,3.0,11.0,2,5.5,16.0,2,8.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-07 20:00:00
524,49.0,7,7.0,44.0,7,6.2857142857142865,46.0,7,6.571428571428571,37.0,7,5.285714285714286,2.0,3,0.6666666666666666,0.0,0,0.0,Safe Town,2020-04-07 20:00:00
1004,96.0,16,6.0,73.0,16,4.5625,77.0,16,4.8125,88.0,16,5.5,4.0,4,1.0,0.0,0,0.0,Scenic Vista,2020-04-07 20:00:00
1964,22.0,4,5.5,24.0,4,6.0,30.0,4,7.5,24.0,4,6.0,0.0,0,0.0,5.0,4,1.25,Southton,2020-04-07 20:00:00
644,18.0,3,6.0,28.0,3,9.333333333333334,18.0,3,6.0,6.0,3,2.0,0.0,0,0.0,14.0,3,4.666666666666667,Southwest,2020-04-07 20:00:00
1364,9.0,2,4.5,6.0,2,3.0,8.0,2,4.0,5.0,2,2.5,0.0,0,0.0,7.0,2,3.5,Terrapin Springs,2020-04-07 20:00:00
2324,23.0,4,5.75,23.0,4,5.75,27.0,4,6.75,15.0,4,3.75,0.0,1,0.0,0.0,0,0.0,West Parton,2020-04-07 20:00:00
1844,67.0,13,5.153846153846153,62.0,13,4.769230769230768,51.0,13,3.9230769230769234,60.0,13,4.615384615384615,1.0,2,0.5,0.0,0,0.0,Weston,2020-04-07 20:00:00
884,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-07 20:00:00
1125,54.0,10,5.4,53.0,10,5.3,59.0,10,5.9,53.0,10,5.3,2.0,3,0.6666666666666666,44.0,10,4.4,Broadview,2020-04-07 21:00:00
1245,28.0,5,5.6,34.0,5,6.8,21.0,5,4.2,26.0,5,5.2,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-07 21:00:00
1605,15.0,2,7.5,15.0,2,7.5,9.0,2,4.5,8.0,2,4.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-07 21:00:00
765,46.0,8,5.75,54.0,8,6.75,49.0,8,6.125,41.0,8,5.125,0.0,0,0.0,41.0,8,5.125,Downtown,2020-04-07 21:00:00
2205,34.0,5,6.8,31.0,5,6.2,38.0,5,7.6,32.0,5,6.4,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-07 21:00:00
1725,35.0,5,7.0,19.0,5,3.8,30.0,5,6.0,40.0,5,8.0,1.0,2,0.5,0.0,0,0.0,Easton,2020-04-07 21:00:00
285,24.0,7,3.4285714285714284,30.0,7,4.285714285714286,33.0,7,4.714285714285714,25.0,7,3.571428571428572,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-07 21:00:00
2085,4.0,1,4.0,3.0,1,3.0,4.0,1,4.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-07 21:00:00
405,64.0,9,7.111111111111112,46.0,9,5.111111111111111,52.0,9,5.777777777777778,39.0,9,4.333333333333333,0.0,1,0.0,44.0,9,4.888888888888889,Old Town,2020-04-07 21:00:00
165,13.0,3,4.333333333333333,23.0,3,7.666666666666668,12.0,3,4.0,9.0,3,3.0,0.0,0,0.0,6.0,3,2.0,Palace Hills,2020-04-07 21:00:00
1485,11.0,2,5.5,13.0,2,6.5,14.0,2,7.0,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-07 21:00:00
525,31.0,4,7.75,22.0,4,5.5,22.0,4,5.5,14.0,4,3.5,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-07 21:00:00
1005,36.0,6,6.0,23.0,6,3.8333333333333335,36.0,6,6.0,19.0,6,3.1666666666666665,1.0,3,0.3333333333333333,0.0,0,0.0,Scenic Vista,2020-04-07 21:00:00
1965,19.0,5,3.8,23.0,5,4.6,25.0,5,5.0,30.0,5,6.0,1.0,1,1.0,34.0,5,6.8,Southton,2020-04-07 21:00:00
645,30.0,4,7.5,19.0,4,4.75,21.0,4,5.25,9.0,4,2.25,0.0,1,0.0,13.0,4,3.25,Southwest,2020-04-07 21:00:00
1365,28.0,4,7.0,17.0,4,4.25,11.0,4,2.75,16.0,4,4.0,1.0,2,0.5,21.0,4,5.25,Terrapin Springs,2020-04-07 21:00:00
